2168,平衡
2169,支持
326,实行
2171,推动
2172,联谊
337,好步
2174,史上
2175,以下
2176,服务
2177,开始
2178,难以为继
2179,财税
2180,惠民
2181,分裂主义
2182,周年
2183,民族
2184,人生价值
385,无论是
2186,持续
2187,第十一届
2188,战争
2189,社会主义现代化
2190,信息
411,近年来
2192,同样
421,障碍
2194,前行
2195,关键
2196,一些
2197,抗战
2198,征战
2199,抵抗
2200,友好
447,句号
2202,削弱
2203,科学发展观
458,自强
2205,宣言
2206,冉冉升起
2207,新格局
2208,成就
471,运动
2210,打牢
2211,农村
2212,继往开来
2213,遇到
2214,解放军
2215,美好前景
511,奥运
2217,大有作为
2218,进
2219,兴邦
2058,依靠人民
2221,领域
2222,仍然
2223,主题
2489,南国
2225,三农
340,投向
2227,审视
2228,艰苦
625,发现
2230,指导意义
2231,卓有成效
2232,爱
2233,犯罪
2234,扩大
2235,互联
2236,信任
2237,命运
2238,今年以来
2239,齐心协力
2240,科技
2241,改革
2242,百花齐放
2243,过上
2244,发扬
2245,武装侵略
2246,说
2247,根本原因
2248,这些
2249,金融机构
2250,方面
2251,理论体系
2252,全世界
740,农村面貌
2254,追求
2255,上溯
2256,需要
2257,抓住
778,水平
782,都
2261,产业
2262,128
2263,紧密
2264,中起
2265,创建
2266,序幕
2267,精神状态
2268,深化
2269,教育
2270,若干
2271,号角
2272,实体
2273,满怀信心
2500,粮食安全
2275,增强
865,富强
2277,住房
2278,切实加强
2279,顽强拼搏
2280,并存
2281,新一轮
2282,贯彻
2283,中华人民共和国
2284,相继
919,型
2286,出台
2287,共识
2288,主张
2289,粗放
2290,十一届
2291,各有特点
2292,使团
2293,致以
2294,必然选择
2540,保障人权
2295,融合
2296,新年
1022,卓著
2298,楷模
2299,宏观经济
2300,做出
2301,初级阶段
2302,作风
2303,委员
2506,应急
2305,民智
2306,减灾
2307,文化
2308,气派
2309,有利条件
2310,不可磨灭
2311,饱受
2312,壮丽
2313,小康社会
2314,化
1124,期盼
2508,影响力
2317,坚定不移
2318,纵观
2319,房
2320,努力奋斗
2321,十二五
2322,政策
2509,了解
2324,创造
2325,不少
2326,全国代表大会
2327,共产党
2328,服务体系
2329,闸门
1206,沉痛
2331,载人
2332,成
2333,不小
2334,推出
2335,素质
2336,舞台
2337,感情
2338,升华
2339,现行
2340,欢聚
2341,调控
2516,生命力
2343,无法
2344,国务院
1658,变幻
2346,特征
2347,协调性
2348,出力
2349,同步
2350,全球
2351,共产党人
2352,进一步提高
2519,严峻
2354,时候
1360,各项
2356,健儿
2357,四个
1375,判断
805,执政
2360,改变
2361,前无古人
2362,农技
2363,互利
1422,近代
2365,创新型
2366,宏伟蓝图
2367,斗争
95,巨大
2369,亿万
2370,总结
2371,走向
2372,上升
2373,大力
2374,持久
2375,走
2376,具体
2377,满足
2378,充满活力
2379,九一八事变
2380,万平方公里
2381,履职
2382,大势
732,无障碍
2384,考验
2385,常委会
2386,生
2387,华章
117,模式
2389,十几亿
2390,苦难
2391,通过
2392,亿万人民
2393,就业
2394,处于
2395,坚定
610,环保
2397,短期
2398,二为
2399,坚实
2400,正义
2401,一次
2402,反抗
649,无愧于
2404,者
2405,赛场
2406,探索
2407,达到
2408,伟大祖国
2154,人民日报社论
2409,雷锋精神
2410,作战
2411,全线
1831,刑事诉讼法
2412,领导集体
2413,作用
2414,理想信念
2415,就是
1671,民意
2417,烽火
2418,同时
1776,结构
2420,合法权益
2421,关心
2422,在内
2423,但是
2424,结果
2425,寻常
2426,组织
1800,提升
2428,符合条件
2429,崇高理想
2430,公共
2431,极
2432,其他
1839,农民
2434,阻挡
2101,忧患意识
2437,邓小平理论
2438,罕见
2439,大有可为
2440,枚
2441,顽强
1894,体现
2443,期
2444,活跃
2445,充分发挥
2446,载入史册
2447,必由之路
667,构建
2449,此消彼长
2450,快速
2451,建功立业
2453,连片
2454,充分体现
2455,十七
2456,军强
2457,成长
2458,另一方面
1268,沦陷
2460,大团结
2542,化肥
2543,强烈
2463,崭新
2464,进展
2465,屹立
2466,严格
2467,拯救
2468,本次
2115,抗日民族统一战线
2470,甘肃
2471,依法治国
2472,中华民族
2473,越
2474,城镇
2475,城镇化
2476,部署
2477,如今
2478,自觉
2479,勃勃生机
2480,加固
2166,优先
2482,奋勇前进
2483,惠及
2545,培养
2485,落幕
2486,总书记
2487,闪失
2488,正是
2224,推进改革
2490,现代农业
2491,开发利用
2492,主动性
2493,国内形势
2494,奇思妙想
2495,公共财政
2258,高效
2497,汶川
2498,首要条件
2499,挑战
2274,规模
2501,认为
259,阶段
2503,经济社会
2504,做到
2505,不屈
2304,自尊
2507,才
2316,大国
2323,国家
2510,节能
2511,奉献精神
2512,防止
2513,洪涝灾害
2514,意愿
2515,邦
2342,相互
2517,人民军队
2518,第十七届
2353,实惠
1179,往往
2521,80
804,伟大成就
2523,信念
2524,联合国
2525,夺取
2526,元素
2527,体坛
2528,重返
2529,水
2530,吹响
2531,热爱
2532,之后
2533,前进方向
2534,领导
2535,稳定
2536,中流砥柱
2537,修改
2538,不能
2539,分享
2452,进一步
2541,抓住机遇
2461,潜在
2462,新举措
572,健全
2484,针对性
2546,角色
2547,及时
2548,党和政府
2549,志愿者
